fever,cough,headache,fatigue,body_pain,sore_throat,breathing_difficulty,nausea,vomiting,diarrhea,abdominal_pain,chest_pain,rash,dizziness,joint_pain,runny_nose,chills,loss_of_appetite,sweating,itching,prognosis
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,Chicken pox
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Urinary tract infection
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Hypertension
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chicken pox
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Allergy
1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,Dengue
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Common Cold
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Hypertension
1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Pneumonia
1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Urinary tract infection
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Urinary tract infection
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,Allergy
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Allergy
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dengue
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Bronchial Asthma
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Allergy
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Chicken pox
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Allergy
0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,Gastroenteritis
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Migraine
1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,Typhoid
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Malaria
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,Typhoid
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Typhoid
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Influenza
1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Dengue
0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,Jaundice
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Bronchial Asthma
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,Pneumonia
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,Allergy
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Hypertension
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Tuberculosis
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Malaria
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hypertension
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,Migraine
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,Jaundice
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,Dengue
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hypertension
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,Gastroenteritis
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Influenza
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Allergy
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Typhoid
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Migraine
1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,Gastroenteritis
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Jaundice
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,Gastroenteritis
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Typhoid
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Urinary tract infection
0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,Gastroenteritis
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hypertension
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Migraine
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Common Cold
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Typhoid
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Tuberculosis
1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Dengue
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Migraine
1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Tuberculosis
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Common Cold
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Allergy
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,Chicken pox
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Tuberculosis
0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,Gastroenteritis
1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Pneumonia
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Common Cold
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Typhoid
1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,Malaria
1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Dengue
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Urinary tract infection
0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Migraine
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Chicken pox
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tuberculosis
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Migraine
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Allergy
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Influenza
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Allergy
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hypertension
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,Malaria
1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Malaria
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Tuberculosis
1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Dengue
1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Pneumonia
0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,Dengue
0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,Gastroenteritis
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Jaundice
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Gastroenteritis
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Bronchial Asthma
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Chicken pox
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tuberculosis
1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,Pneumonia
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,Malaria
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Chicken pox
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Malaria
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Typhoid
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Typhoid
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Influenza
0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Allergy
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Chicken pox
1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,Dengue
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Tuberculosis
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Dengue
1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,Dengue
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Urinary tract infection
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jaundice
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Migraine
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,Jaundice
1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,Dengue
1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Influenza
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Urinary tract infection
1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,Chicken pox
1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Tuberculosis
0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,Gastroenteritis
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Pneumonia
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Migraine
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Bronchial Asthma
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Bronchial Asthma
1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Chicken pox
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Bronchial Asthma
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Pneumonia
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pneumonia
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary tract infection
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary tract infection
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,Gastroenteritis
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Pneumonia
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Migraine
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Hypertension
1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,Jaundice
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Urinary tract infection
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,Gastroenteritis
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Common Cold
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Gastroenteritis
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Urinary tract infection
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Gastroenteritis
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Common Cold
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Migraine
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Tuberculosis
0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,Migraine
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Typhoid
1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,Malaria
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Migraine
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,Allergy
0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,Gastroenteritis
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,Allergy
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Common Cold
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Chicken pox
1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,Dengue
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Allergy
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,Gastroenteritis
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Bronchial Asthma
1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,Tuberculosis
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Common Cold
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,Dengue
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Chicken pox
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Malaria
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hypertension
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Jaundice
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Typhoid
1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,Dengue
1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,Dengue
1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,Gastroenteritis
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,Jaundice
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,Malaria
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hypertension
1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,Malaria
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Influenza
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Urinary tract infection
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bronchial Asthma
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pneumonia
1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Common Cold
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,Jaundice
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,Gastroenteritis
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Gastroenteritis
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary tract infection
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Urinary tract infection
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Typhoid
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,Dengue
0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Migraine
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Typhoid
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Pneumonia
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,Malaria
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Common Cold
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migraine
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Allergy
0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,Gastroenteritis
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,Jaundice
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,Typhoid
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,Allergy
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Pneumonia
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,Gastroenteritis
1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,Dengue
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Urinary tract infection
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,Malaria
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,Urinary tract infection
1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Gastroenteritis
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Pneumonia
1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Influenza
1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Dengue
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,Allergy
0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,Bronchial Asthma
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,Migraine
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migraine
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Hypertension
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pneumonia
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Tuberculosis
0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Influenza
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Hypertension
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Bronchial Asthma
1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,Tuberculosis
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Allergy
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Dengue
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Tuberculosis
1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Influenza
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Urinary tract infection
1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,Dengue
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Tuberculosis
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Jaundice
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Migraine
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Influenza
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Malaria
1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,Pneumonia
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Chicken pox
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Chicken pox
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,Tuberculosis
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tuberculosis
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Pneumonia
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tuberculosis
0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,Dengue
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Typhoid
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Influenza
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Bronchial Asthma
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,Urinary tract infection
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Common Cold
0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,Dengue
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Tuberculosis
0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Pneumonia
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Migraine
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,Chicken pox
1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dengue
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,Chicken pox
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,Allergy
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Tuberculosis
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,Malaria
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,Gastroenteritis
1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,Chicken pox
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Influenza
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,Jaundice
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Typhoid
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tuberculosis
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Hypertension
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Influenza
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,Gastroenteritis
1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,Dengue
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Hypertension
1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Typhoid
1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Chicken pox
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tuberculosis
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Migraine
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Jaundice
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Migraine
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Chicken pox
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Bronchial Asthma
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Urinary tract infection
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Hypertension
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Chicken pox
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Bronchial Asthma
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,Jaundice
0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,Gastroenteritis
1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Influenza
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Allergy
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Urinary tract infection
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Gastroenteritis
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,Chicken pox
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Allergy
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,Allergy
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Influenza
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,Jaundice
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Pneumonia
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary tract infection
0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,Bronchial Asthma
1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Chicken pox
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Common Cold
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Chicken pox
